"vehicle_id","product_id","id","name","code","user_id","status","created_at","updated_at","deleted_at","updated_by","deleted_by","product_id","taxable","capacity","company_id","is_all_drivers","product_type","is_all_products","is_all_restricted_products","pan1a","pan2a","pan3a","last_known_odometer","last_timestamp_odometer","last_timestamp_transaction","tag_str_1","tag_str_2","tag_str_3","tag_str_4","tag_str_5","tag_str_6","inventory_unit"
27053,403,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,404,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,405,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,406,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,407,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,408,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,409,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,410,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,411,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,412,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,413,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,414,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,415,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,416,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,417,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,418,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,419,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,420,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,421,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,422,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,423,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,424,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,425,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,426,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,427,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,428,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,429,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,430,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,431,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,432,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,433,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,434,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,435,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,436,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,437,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,438,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,439,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,440,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,441,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,442,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,443,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,444,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,445,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,446,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,447,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,448,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,449,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,450,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,451,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,452,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,453,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,454,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,455,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,881,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27053,883,27053,"D18",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27054,408,27054,"D19",NULL,28627,1,"2018-05-09 00:04:34","2018-09-20 02:08:42",NULL,28627,0,408,"fed_state",140,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,3,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,4,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,400,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,401,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,402,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,403,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,404,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,405,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,406,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,407,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,408,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,409,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,410,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,411,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,412,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,413,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,414,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,415,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,416,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,417,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,418,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,419,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,420,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,421,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,422,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,423,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,424,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,425,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,426,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,427,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,428,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,429,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,430,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,431,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,432,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,433,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,434,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,435,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,436,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,437,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,438,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,439,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,440,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,441,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
27055,442,27055,"D20",NULL,28627,1,"2018-05-09 00:04:34","2018-05-09 00:04:34",NULL,28627,0,3,"fed_state",NULL,27040,1,NULL,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"GAL"
